,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29,It 30,It 31,It 32,It 33,It 34,It 35,It 36,It 37,It 38,It 39
29,296.2582167,8.484811738,275.8167392,137.035901,233.2088007,246.3651348,-59.5799045,245.7780675,25.01798493,298.768173,14.40193833,278.1675976,272.5018394,227.0402036,73.46579356,115.6121298,234.7346587,282.0826354,292.9875536,294.4796712,285.1423605,273.7494911,281.8341588,250.8718355,281.7991686,285.4649039,299.743078,-2.609194122,286.6466066,284.0853016,254.0934244,280.580186,209.9633025,291.8967292,-9.214505842,265.438443,-62.7528525,113.4749632,281.4355903,292.0215471
30,296.5015715,265.628277,-35.78242299,120.9427176,231.9598945,244.6464834,-37.39177445,-47.96132803,269.7873644,298.3090459,-0.285085298,273.7208213,7.981930869,229.3298038,228.781058,-88.30575939,231.2868891,284.6520232,289.0023861,293.9899925,284.5131975,275.7004469,-14.15217322,260.0537942,282.2169344,138.2593397,299.2909,300.7548325,41.26958187,283.6095067,259.6667106,277.5028144,214.6197607,293.7424473,30.43431672,265.0267051,265.1268129,103.5201157,-63.66098563,41.21595758
31,297.3991899,269.9323006,-43.56977469,129.2934337,231.9439843,246.9094263,-56.30195367,-8.025770941,49.72925503,297.8716846,89.73598987,274.0945185,271.710273,227.6353081,226.4654677,-93.1060162,93.76999265,281.0480535,291.7019542,293.0882261,285.0994114,34.91092067,68.76333511,265.5172273,281.8143637,-10.4873151,299.0405094,12.37456872,51.23831706,279.4012016,250.92682,280.1239095,215.5884543,294.6910804,-100.2510539,267.3675494,258.9357697,136.5401677,-18.42456145,292.972247
32,298.3933769,268.8460711,-28.15724429,130.7165284,-24.70747766,233.1682339,-80.89254769,250.0187695,59.88073015,297.2974825,-28.45485108,278.6206458,269.411725,196.7917639,229.3305588,-30.12838098,-32.46026355,277.1775677,291.7220216,292.3439839,283.2199871,277.1362528,115.6904538,250.1732281,282.6338518,285.8882348,300.1537867,301.4748217,287.6004827,282.345443,251.1731134,277.156723,235.9966775,293.8825216,70.19079972,267.2528605,262.8732333,131.3289431,-123.0044761,291.5449411
33,297.769945,116.0192443,92.74143453,129.0058172,231.9154865,246.8876664,-21.96769571,51.32410071,47.00793223,298.4674326,-59.13706443,276.3738393,274.9866454,-114.7590182,55.18826115,-75.89456282,-26.27130563,285.5313274,293.7269933,288.3975664,284.8740168,274.493075,109.2111874,259.2757572,283.7490506,286.6003967,299.6411039,302.032156,-125.7398746,284.0302899,258.3443132,277.0115554,228.2205237,293.2073823,148.3147809,261.1785795,262.2628044,126.8344537,7.543213535,292.051179
34,298.3640375,265.7955202,128.7758029,116.5293856,230.5240896,245.8594978,-67.05353295,247.2824924,-89.87044043,298.2854698,121.2171835,275.4111308,272.1328691,-22.11232891,232.2496136,-97.59262751,95.36236436,284.5501418,289.9465691,289.9748413,280.8230474,277.7041913,6.580566773,258.0575407,284.4477381,285.3487122,299.2228682,7.2803497,287.4436939,75.53655405,247.7422527,120.7084741,210.1462763,292.2606304,-1.948426182,267.3974967,263.0688015,122.821323,-98.85084924,296.0234981
35,296.5282872,-52.36142445,269.0762044,122.0677346,235.6882726,-16.7902001,-94.05816575,70.25705547,272.0895862,297.2452657,-61.50186919,275.5309969,273.0024656,229.1819113,-75.19473072,-106.5337411,232.4434241,282.7114964,292.064629,-73.63422882,283.2246776,279.4379031,278.9171599,265.0507849,56.74752383,80.65554198,299.4094186,110.6428524,288.0053092,283.3348297,100.4258321,277.3818272,-32.59868022,292.9196016,278.292449,261.047498,-33.51643312,131.4444904,6.609330611,293.3940631
36,298.1019656,270.713743,277.3924574,129.8824418,232.5361669,247.2111993,8.833024355,48.02557999,39.8354738,297.1073298,119.6709235,277.5050381,271.8515046,78.18071243,236.7854942,253.2618243,222.3890866,286.5618309,292.541078,293.7962607,283.3375808,278.4048229,80.21363714,263.0934888,283.4443325,-43.48188728,299.7191753,180.966747,-100.3744867,284.1979414,109.9754598,277.8699705,215.5219313,291.3878264,37.69719385,265.4596208,264.3536253,129.0835055,276.5648443,-54.53505844
37,297.635754,271.7032655,-25.91769492,124.1704668,236.484966,246.6681588,-70.56757335,59.84648203,-93.75660799,298.90043,45.05848034,273.7126126,24.10050171,223.8500104,78.12319954,-103.8164995,238.1021104,285.487517,292.4858127,293.1502803,43.51968303,276.7108244,-42.78483177,257.7476863,282.2864099,-20.79334089,299.5355501,302.9186651,287.7341662,100.7282347,256.1958386,278.0930031,46.92698768,293.7123739,279.5568442,269.1079659,265.2073427,131.179364,162.4920053,294.9923163
38,297.4923885,258.7306721,15.29812993,129.6263373,228.7967307,9.294870546,118.7158431,249.6508207,10.70386768,298.4527151,-16.53447642,274.445946,268.327118,175.1629639,231.3517357,253.7253773,237.3940925,284.0551146,291.3518941,292.5171861,284.5228941,279.6119252,280.8038942,259.9738127,-47.98837828,104.0505852,299.9985784,303.0561739,289.5261751,282.1824633,251.1984475,279.6215466,233.0567068,294.0518952,10.3587279,267.8046053,106.266749,122.5021939,-91.94925387,58.77251304
