,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29
543,-25.679653,-94.321594,-100.44894,-104.06783,-103.76933,-109.57131,-108.86729,-105.15629,-102.825165,-107.41911,-25.679653,-94.321594,-100.44894,-104.06783,-103.76933,-109.57131,-108.86729,-105.15629,-102.825165,-107.41911,-100.31112,-102.3406,-91.10097,-103.32552,-96.75864,-9.118812,-108.91522,-100.454,-98.41774,-98.03544
544,-99.88978,-96.87097,-101.74597,-102.55477,-105.36949,-101.22973,-104.29964,-105.746,-99.044205,-106.29608,-99.88978,-96.87097,-101.74597,-102.55477,-105.36949,-101.22973,-104.29964,-105.746,-99.044205,-106.29608,-98.69913,-97.293365,-105.5306,-11.41525,-100.16055,-98.63173,-101.396996,-98.53796,-115.96219,-94.00508
545,-105.33731,-92.78563,-106.050896,-101.52695,-103.39945,-104.1564,-107.42194,-100.49049,-103.0303,-96.08455,-105.33731,-92.78563,-106.050896,-101.52695,-103.39945,-104.1564,-107.42194,-100.49049,-103.0303,-96.08455,-105.81445,-98.97813,-96.51931,-99.76565,-98.03229,-99.76036,-102.64139,-96.97879,-100.997314,-87.20174
546,-104.18392,-95.86183,-101.01246,-106.13018,-102.54472,-98.36466,-100.240166,-104.54212,-101.4951,-100.52203,-104.18392,-95.86183,-101.01246,-106.13018,-102.54472,-98.36466,-100.240166,-104.54212,-101.4951,-100.52203,-104.4277,-98.04541,-111.82568,-100.51287,-99.46434,-98.264435,-98.51725,-101.64863,-100.420906,-101.27122
547,-100.39402,-97.28054,-104.94218,-100.7523,-98.75194,-107.2512,-98.438576,-110.905594,-102.85594,-107.80339,-100.39402,-97.28054,-104.94218,-100.7523,-98.75194,-107.2512,-98.438576,-110.905594,-102.85594,-107.80339,-99.018105,-97.20837,-98.99814,-102.605896,-110.543755,-25.869396,-103.22974,-101.14892,-102.448044,-8.486765
548,-98.34417,-92.87089,-98.58384,-18.792734,-100.77822,-109.13127,-101.485085,-101.10917,-102.888374,-116.53056,-98.34417,-92.87089,-98.58384,-18.792734,-100.77822,-109.13127,-101.485085,-101.10917,-102.888374,-116.53056,-103.5814,-110.65652,-102.33469,-112.51633,-94.35636,-104.091805,-104.09622,-102.20266,-100.50691,-91.48804
549,-101.03043,-87.852036,-104.27344,-99.64117,-96.77462,-12.09356,-102.24581,-100.321396,-99.13716,-103.161125,-101.03043,-87.852036,-104.27344,-99.64117,-96.77462,-12.09356,-102.24581,-100.321396,-99.13716,-103.161125,-101.75874,-96.683784,-100.49633,-97.48251,-98.37575,-97.05795,-103.13885,-105.491905,-103.079254,-100.03944
550,-100.75875,-98.54362,-24.412521,-99.22018,-16.26221,-108.09877,-102.92929,-98.115234,-98.78143,-102.238686,-100.75875,-98.54362,-24.412521,-99.22018,-16.26221,-108.09877,-102.92929,-98.115234,-98.78143,-102.238686,-101.517395,-100.054375,-101.97777,-104.489716,-95.79332,-101.88193,-112.95407,-105.10919,-101.53158,-122.79856
551,-94.37607,-98.29977,-104.99161,-104.310104,-97.45281,-104.936195,-103.38684,-105.987236,-98.77324,-101.612854,-94.37607,-98.29977,-104.99161,-104.310104,-97.45281,-104.936195,-103.38684,-105.987236,-98.77324,-101.612854,-102.465256,-96.61682,-99.859985,-104.681786,-99.97688,-19.23121,-106.421165,-104.529045,-98.78521,-97.24578
552,-103.85251,-97.19087,-97.16305,-100.827156,-102.482834,-12.835239,-99.32105,-118.04524,-98.986374,-98.89915,-103.85251,-97.19087,-97.16305,-100.827156,-102.482834,-12.835239,-99.32105,-118.04524,-98.986374,-98.89915,-96.66771,-96.27785,-97.630135,-102.5209,-95.22745,-102.67314,-104.98019,-94.853836,-100.7888,-99.07541
553,-104.44074,-100.7578,-97.86373,-102.82133,-98.662445,-102.46286,-101.75747,-99.33689,-99.51072,-104.261826,-104.44074,-100.7578,-97.86373,-102.82133,-98.662445,-102.46286,-101.75747,-99.33689,-99.51072,-104.261826,-97.77595,-10.9201,-95.41886,-15.6779175,-97.909225,-97.70932,-102.33237,-96.81735,-101.79529,-95.364716
554,-108.321075,-99.437126,-107.207794,-103.34029,-97.63722,-105.348724,-115.28119,-99.77134,-98.23589,-100.06337,-108.321075,-99.437126,-107.207794,-103.34029,-97.63722,-105.348724,-115.28119,-99.77134,-98.23589,-100.06337,-98.21861,-102.73902,-97.64858,-98.92239,-98.13777,-94.039604,-102.54932,-99.8162,-104.6385,-96.623474
555,-103.16957,-98.93003,-99.11027,-102.06509,-96.16683,-99.33846,-94.37695,-101.31305,-99.73197,-100.296646,-103.16957,-98.93003,-99.11027,-102.06509,-96.16683,-99.33846,-94.37695,-101.31305,-99.73197,-100.296646,-99.9511,-101.15226,-100.76868,-14.592259,-100.60768,-101.42811,-110.19937,-100.47607,-95.608246,-98.45063
556,-21.413906,-101.618614,-17.884949,-102.11911,-99.81541,-100.484695,-99.229515,-99.52091,-98.65108,-8.053586,-21.413906,-101.618614,-17.884949,-102.11911,-99.81541,-100.484695,-99.229515,-99.52091,-98.65108,-8.053586,-98.66491,-107.00618,-98.4117,-100.781525,-95.401085,-98.83298,-101.62357,-100.04026,-106.36381,-96.91127
557,-29.598204,-98.29743,-93.58821,-96.44093,-102.82476,-99.83899,-98.76604,-100.21625,-97.7234,-96.98072,-29.598204,-98.29743,-93.58821,-96.44093,-102.82476,-99.83899,-98.76604,-100.21625,-97.7234,-96.98072,-98.25008,-101.30551,-96.70365,-101.81233,-99.72576,-6.805804,-97.99619,-101.74416,-101.818504,-12.037771
558,-102.88827,-97.072,-98.82282,-97.58147,-98.23524,-108.38779,-99.716805,-105.59598,-99.384346,-100.00783,-102.88827,-97.072,-98.82282,-97.58147,-98.23524,-108.38779,-99.716805,-105.59598,-99.384346,-100.00783,-94.76724,-98.38329,-124.84476,-110.44567,-100.75034,-23.452366,-98.494896,-102.651085,-20.65498,-12.353627
559,-20.94729,-97.403244,-95.21778,-99.62248,-103.8248,-99.3752,-99.758354,-105.31026,-100.353424,-101.79969,-20.94729,-97.403244,-95.21778,-99.62248,-103.8248,-99.3752,-99.758354,-105.31026,-100.353424,-101.79969,-97.18117,-100.29229,-106.059006,-105.70348,-95.40255,-99.76725,-103.150024,-99.01602,-99.42604,-93.08623
560,-99.66049,-98.884315,-92.99419,-96.39823,-95.53303,-104.60411,-99.85183,-95.406166,-98.66288,-98.276726,-99.66049,-98.884315,-92.99419,-96.39823,-95.53303,-104.60411,-99.85183,-95.406166,-98.66288,-98.276726,-97.47851,-99.57269,-99.48488,-100.66741,-96.73337,-102.77275,-105.80004,-124.55721,-100.90812,-100.22266
561,-101.25931,-91.82816,-98.43368,-15.4959345,-99.4499,-99.15056,-91.01965,-102.27436,-97.07822,-10.524748,-101.25931,-91.82816,-98.43368,-15.4959345,-99.4499,-99.15056,-91.01965,-102.27436,-97.07822,-10.524748,-99.26645,-99.13381,-100.224556,-100.54529,-98.40262,-13.550836,-106.7742,-103.120575,-94.48695,-92.80315
562,-93.38535,-94.69763,-97.176544,-14.758103,-104.36791,-102.1462,-120.20951,-100.40253,-97.149536,-100.606094,-93.38535,-94.69763,-97.176544,-14.758103,-104.36791,-102.1462,-120.20951,-100.40253,-97.149536,-100.606094,-99.6183,-99.16991,-99.36192,-100.06407,-100.30771,-12.632218,-104.69281,-103.52826,-101.27931,-104.08665
563,-104.16485,-92.07406,-106.713196,-21.092768,-100.24028,-105.497826,-105.81803,-97.98855,-98.25235,-102.34676,-104.16485,-92.07406,-106.713196,-21.092768,-100.24028,-105.497826,-105.81803,-97.98855,-98.25235,-102.34676,-98.40666,-99.125114,-99.34379,-11.713225,-95.739235,-99.72669,-105.864204,-103.99928,-102.9642,-95.92059
564,-96.14433,-98.28089,-105.52028,-13.806888,-100.45124,-97.67123,-110.04252,-95.57502,-101.755745,-103.928604,-96.14433,-98.28089,-105.52028,-13.806888,-100.45124,-97.67123,-110.04252,-95.57502,-101.755745,-103.928604,-99.76431,-96.41617,-95.47879,-99.19177,-95.82773,-97.82773,-106.969345,-100.628006,-99.0501,-101.752335
565,-99.583626,-95.76516,-99.62317,-97.318504,-99.977905,-102.24014,-90.45066,-99.465096,-100.51505,-112.51059,-99.583626,-95.76516,-99.62317,-97.318504,-99.977905,-102.24014,-90.45066,-99.465096,-100.51505,-112.51059,-98.66718,-100.02954,-99.26517,-15.207119,-97.64497,-7.196891,-107.63692,-105.30111,-100.20412,-96.9527
566,-6.4001594,-111.883194,-106.00044,-99.42089,-100.59117,-101.37126,-116.59119,-93.56846,-102.35826,-101.13461,-6.4001594,-111.883194,-106.00044,-99.42089,-100.59117,-101.37126,-116.59119,-93.56846,-102.35826,-101.13461,-102.309784,-94.89921,-97.925545,-101.84929,-99.34035,-103.43785,-104.317505,-98.44188,-101.839516,-100.32262
567,-93.99345,-95.897156,-99.60226,-101.59492,-97.16939,-101.15534,-102.58563,-103.0756,-99.79625,-101.3755,-93.99345,-95.897156,-99.60226,-101.59492,-97.16939,-101.15534,-102.58563,-103.0756,-99.79625,-101.3755,-99.2837,-95.96731,-98.83337,-101.73475,-101.82816,-90.14189,-105.176895,-100.22919,-99.98333,-100.089
568,-101.5502,-107.62603,-19.393991,-104.80025,-98.20362,-102.35696,-99.47039,-97.380424,-99.52231,-102.15537,-101.5502,-107.62603,-19.393991,-104.80025,-98.20362,-102.35696,-99.47039,-97.380424,-99.52231,-102.15537,-98.58141,-101.34307,-99.2634,-100.30128,-100.99517,-91.28409,-104.41418,-11.089328,-97.68603,-97.674774
569,-110.284454,-125.11776,-101.14023,-115.12247,-96.35722,-104.7319,-101.03953,-104.97008,-99.92134,-99.10463,-110.284454,-125.11776,-101.14023,-115.12247,-96.35722,-104.7319,-101.03953,-104.97008,-99.92134,-99.10463,-99.90896,-95.47833,-97.57855,-101.983,-99.47409,-20.112255,-105.051994,-105.962494,-103.566895,-102.93041
570,-8.706292,-102.717964,-16.322178,-104.09098,-92.07942,-103.19057,-100.372604,-101.20307,-97.82374,-100.64244,-8.706292,-102.717964,-16.322178,-104.09098,-92.07942,-103.19057,-100.372604,-101.20307,-97.82374,-100.64244,-98.908226,-98.77296,-94.40789,-98.18785,-97.63245,-103.96427,-102.21278,-102.30161,-8.977707,-101.94033
571,-105.556335,-94.7982,-104.24927,-107.11246,-94.15975,-102.79069,-100.21784,-100.80122,-100.37349,-102.49997,-105.556335,-94.7982,-104.24927,-107.11246,-94.15975,-102.79069,-100.21784,-100.80122,-100.37349,-102.49997,-100.844,-94.77548,-100.17473,-99.58311,-101.41679,-97.66721,-92.309265,-96.094086,-102.22608,-104.29183
572,-104.81712,-104.187645,-96.81855,-18.072441,-94.77824,-102.36639,-101.31216,-101.782166,-100.41241,-103.384285,-104.81712,-104.187645,-96.81855,-18.072441,-94.77824,-102.36639,-101.31216,-101.782166,-100.41241,-103.384285,-100.14569,-100.12986,-102.78584,-110.82986,-97.862236,-11.518101,-118.29166,-101.11076,-98.525955,-103.30059
573,-93.300316,-96.14735,-99.10051,-98.76049,-118.849365,-105.20201,-91.13664,-102.36226,-99.011986,-107.09078,-93.300316,-96.14735,-99.10051,-98.76049,-118.849365,-105.20201,-91.13664,-102.36226,-99.011986,-107.09078,-98.326096,-115.232635,-107.751465,-8.466144,-98.848465,-102.52995,-100.06851,-97.81769,-98.678795,-103.334854
574,-102.111664,-98.23435,-101.00259,-104.35106,-101.53131,-6.657352,-102.10578,-98.74907,-12.848366,-106.13479,-102.111664,-98.23435,-101.00259,-104.35106,-101.53131,-6.657352,-102.10578,-98.74907,-12.848366,-106.13479,-103.62738,-104.71075,-100.491104,-104.64933,-102.66242,-12.548459,-100.16901,-100.21157,-105.83804,-97.88434
575,-102.96863,-100.563156,-96.77327,-98.24107,-98.473625,-97.354454,-100.47644,3.2079103,-95.228836,-97.10777,-102.96863,-100.563156,-96.77327,-98.24107,-98.473625,-97.354454,-100.47644,3.2079103,-95.228836,-97.10777,-98.91603,-11.085323,-92.462524,-103.16148,-100.486885,-103.67777,-104.4371,-100.44303,-99.58031,-99.03767
576,-104.234924,-97.02056,-103.581726,-102.21933,-105.02934,-99.153175,-100.30761,-100.033875,-102.249985,-99.59045,-104.234924,-97.02056,-103.581726,-102.21933,-105.02934,-99.153175,-100.30761,-100.033875,-102.249985,-99.59045,-104.28889,-103.12318,-103.23193,-104.31644,-99.24712,-104.481445,-106.34181,-97.473785,-99.62415,-98.82245
577,-100.64094,-99.87536,-99.80063,-113.90442,-101.099205,-100.68639,-102.43602,-101.629036,-96.0025,-102.11868,-100.64094,-99.87536,-99.80063,-113.90442,-101.099205,-100.68639,-102.43602,-101.629036,-96.0025,-102.11868,-99.0034,-99.69274,-103.81847,-8.754511,-100.33698,-98.07025,-102.87267,-99.25128,-100.606285,-99.51408
578,-25.00375,-99.14315,-100.983444,-95.82062,-98.28855,-105.00017,-103.36952,-102.83047,-119.47726,-106.44217,-25.00375,-99.14315,-100.983444,-95.82062,-98.28855,-105.00017,-103.36952,-102.83047,-119.47726,-106.44217,-101.94104,-98.78284,-96.47743,-104.179794,-92.7849,-100.40368,-100.414246,-103.607475,-99.01189,-96.901
579,-15.108768,-100.886826,-99.32168,-110.807846,-96.97989,-106.15734,-107.18186,-104.48119,-99.82962,-103.05082,-15.108768,-100.886826,-99.32168,-110.807846,-96.97989,-106.15734,-107.18186,-104.48119,-99.82962,-103.05082,-103.673065,-100.786316,-98.67385,-103.073586,-113.93765,-23.966824,-101.960815,-99.58413,-99.09163,-102.65601
580,-96.15347,-99.092255,-100.6526,-101.92554,-102.837975,-11.946181,-100.56634,-106.83845,-102.28185,-106.074814,-96.15347,-99.092255,-100.6526,-101.92554,-102.837975,-11.946181,-100.56634,-106.83845,-102.28185,-106.074814,-101.3982,-100.656075,-99.7282,-11.215152,-97.19925,-103.41216,-104.72338,-26.23488,-102.86253,-100.709435
581,-98.47198,-98.1936,-23.060097,-98.15958,-97.38474,-106.61092,-103.03527,-104.8215,-105.247536,-94.966644,-98.47198,-98.1936,-23.060097,-98.15958,-97.38474,-106.61092,-103.03527,-104.8215,-105.247536,-94.966644,-98.309746,-102.365295,-98.515816,-103.95734,-98.08098,-101.595345,-100.418,-101.81436,-104.627556,-0.6206881
582,-96.61423,-96.523834,-100.3126,-101.18813,-98.07344,-106.60288,-101.08463,-98.15163,-99.6048,-102.204155,-96.61423,-96.523834,-100.3126,-101.18813,-98.07344,-106.60288,-101.08463,-98.15163,-99.6048,-102.204155,-97.63647,-103.12932,-99.62766,-97.132225,-103.86741,-104.58182,-104.92555,-98.77088,-100.256004,-98.80421
583,-11.894381,-94.63921,-103.67313,-110.58995,-106.89781,-7.7296586,-100.492325,-108.395775,-102.9968,-100.696144,-11.894381,-94.63921,-103.67313,-110.58995,-106.89781,-7.7296586,-100.492325,-108.395775,-102.9968,-100.696144,-98.9857,-101.138245,-92.53132,-98.8247,-107.438805,-13.6991005,-115.884056,-106.15666,-93.64854,-102.50931
584,-114.898094,-106.58893,-102.04596,-16.724173,-105.746605,-121.64672,-123.86044,-100.12995,-98.60246,-109.25295,-114.898094,-106.58893,-102.04596,-16.724173,-105.746605,-121.64672,-123.86044,-100.12995,-98.60246,-109.25295,-103.45617,-103.94567,-104.59561,-94.65984,-22.208315,-98.86175,-105.69408,-103.97243,-97.82161,-97.709816
585,-103.94082,-98.01737,-101.92533,-102.1628,-105.17537,-106.26581,-127.58785,-105.746925,-101.11354,-102.36348,-103.94082,-98.01737,-101.92533,-102.1628,-105.17537,-106.26581,-127.58785,-105.746925,-101.11354,-102.36348,-100.379005,-103.84803,-100.70937,-104.63661,-101.319405,-98.267685,-109.64696,-106.51845,-124.46524,-89.544586
586,-103.88618,-102.59968,-94.74606,-100.12109,-101.1233,-98.23243,-99.46899,-96.870026,-98.01818,-100.23692,-103.88618,-102.59968,-94.74606,-100.12109,-101.1233,-98.23243,-99.46899,-96.870026,-98.01818,-100.23692,-103.09862,-12.041526,-99.53988,-103.77125,-95.78571,-15.087736,-109.07541,-109.00249,-97.86429,-99.69741
587,-98.77642,-123.42528,-100.97673,-102.153076,-101.22741,-97.17173,-91.354645,-102.60831,-96.99112,-104.72743,-98.77642,-123.42528,-100.97673,-102.153076,-101.22741,-97.17173,-91.354645,-102.60831,-96.99112,-104.72743,-100.376526,-97.88383,-98.912636,-100.01826,-97.41636,-104.32567,-100.232285,-106.467026,-98.508965,-101.27118
588,-27.48459,-102.80928,-100.66381,-100.41984,-17.856037,-95.99897,-103.274895,-100.53599,-99.97409,-102.06545,-27.48459,-102.80928,-100.66381,-100.41984,-17.856037,-95.99897,-103.274895,-100.53599,-99.97409,-102.06545,-102.31557,-94.795235,-102.10687,-100.54804,-99.10699,-98.43507,-103.87565,-100.7934,-100.413155,-97.224396
589,-100.49845,-101.50982,-98.95897,-103.38603,-24.145844,-102.70089,-105.128914,-95.73293,-105.7569,-112.53886,-100.49845,-101.50982,-98.95897,-103.38603,-24.145844,-102.70089,-105.128914,-95.73293,-105.7569,-112.53886,-104.80609,-95.66479,-97.478966,-99.63485,-102.00021,-100.02088,-98.1011,-103.39503,-100.85402,-99.77674
590,-104.75092,-96.716675,-97.50711,-105.481064,-17.038883,-102.510216,-104.4404,-98.89119,-96.12809,-98.53544,-104.75092,-96.716675,-97.50711,-105.481064,-17.038883,-102.510216,-104.4404,-98.89119,-96.12809,-98.53544,-101.66858,-97.339645,-98.19403,-100.99813,-99.37879,-98.769806,-97.43268,-103.06579,-120.48687,-12.373157
591,-111.49869,-100.2016,-98.779945,-102.51276,-98.91113,-99.843315,-100.48654,-100.29547,-97.673325,-101.417206,-111.49869,-100.2016,-98.779945,-102.51276,-98.91113,-99.843315,-100.48654,-100.29547,-97.673325,-101.417206,-102.31318,-11.728588,-109.64286,-105.79835,-99.18798,-100.34304,-102.87497,-98.09698,-102.938644,-98.97041
592,-103.02723,-99.369835,-97.09215,-106.6893,-118.0715,-101.05147,-100.92833,-13.839394,-95.840546,-101.90949,-103.02723,-99.369835,-97.09215,-106.6893,-118.0715,-101.05147,-100.92833,-13.839394,-95.840546,-101.90949,-99.77487,-99.067474,-96.80145,-100.277565,-100.64652,-99.12206,-102.33736,-106.87211,-95.865845,-99.76003
593,-110.12453,-96.9655,-97.53187,-99.47139,-100.6391,-105.1678,-103.75192,-99.9196,-12.070046,-103.67791,-110.12453,-96.9655,-97.53187,-99.47139,-100.6391,-105.1678,-103.75192,-99.9196,-12.070046,-103.67791,-102.25892,-100.26214,-100.28852,-103.99231,-101.21485,-100.18664,-100.88404,-96.96997,-100.95211,-98.446495
594,-101.17343,-96.93433,-101.57839,-98.110054,-11.821668,-98.689926,-104.28714,-99.08231,-103.4348,-99.26437,-101.17343,-96.93433,-101.57839,-98.110054,-11.821668,-98.689926,-104.28714,-99.08231,-103.4348,-99.26437,-99.70619,-105.64073,-97.75303,-102.19701,-99.91185,-110.05257,-103.780525,-12.566242,-97.81551,-96.832245
595,-126.369606,-102.097916,-97.52786,-99.40943,-102.80832,-100.156845,-99.80406,-103.50521,-97.89714,-104.05222,-126.369606,-102.097916,-97.52786,-99.40943,-102.80832,-100.156845,-99.80406,-103.50521,-97.89714,-104.05222,-99.845695,-16.2096,-96.19352,-102.77842,-108.13508,-102.77934,-104.20832,-101.12571,-102.07177,-107.35571
596,-19.056913,-105.15562,-95.148926,-98.14246,-99.640236,-100.94495,-99.76382,-16.256058,-100.02455,-106.525024,-19.056913,-105.15562,-95.148926,-98.14246,-99.640236,-100.94495,-99.76382,-16.256058,-100.02455,-106.525024,-103.34495,-103.39108,-97.15744,-20.874712,-112.72901,-107.24498,-98.058624,-10.345462,-103.72927,-90.53809
597,-102.76752,-98.35535,-103.54088,-105.20857,-97.9945,-96.24945,-118.34134,-105.30696,-104.11222,-102.056274,-102.76752,-98.35535,-103.54088,-105.20857,-97.9945,-96.24945,-118.34134,-105.30696,-104.11222,-102.056274,-122.184586,-105.20923,-97.492836,-103.250984,-99.970695,-99.44355,-9.3286495,-100.052284,-100.930786,-91.60639
598,-101.22257,-95.233635,-92.93516,-105.30272,-104.798065,-95.03633,-8.717614,-105.279015,-128.52075,-102.85382,-101.22257,-95.233635,-92.93516,-105.30272,-104.798065,-95.03633,-8.717614,-105.279015,-128.52075,-102.85382,-97.9174,-104.82387,-102.57382,-103.60048,-103.55539,-16.996367,-99.75477,-103.42854,-105.31072,-97.288765
599,-105.775116,-98.263535,-95.870804,-103.59313,-98.22969,-96.63487,-98.50003,-101.84976,-98.05495,-103.00356,-105.775116,-98.263535,-95.870804,-103.59313,-98.22969,-96.63487,-98.50003,-101.84976,-98.05495,-103.00356,-95.59019,-104.51841,-100.376495,-104.423355,-103.65963,-96.22659,-103.04803,-100.17168,-101.311935,-94.79614
600,-104.67254,-95.255135,-101.44309,-16.146128,-97.203735,-100.25062,-103.79688,-103.013824,-100.474396,-100.24778,-104.67254,-95.255135,-101.44309,-16.146128,-97.203735,-100.25062,-103.79688,-103.013824,-100.474396,-100.24778,-96.67755,-99.815056,-101.1506,-103.285515,-98.72548,-107.38606,-106.4109,-104.035866,-101.45429,-95.90415
601,-107.59903,-97.15487,-95.582596,-97.765,-20.46239,-91.492004,-109.090195,-98.48327,-99.96784,-101.45112,-107.59903,-97.15487,-95.582596,-97.765,-20.46239,-91.492004,-109.090195,-98.48327,-99.96784,-101.45112,-99.723694,-102.78838,-98.27448,-104.933945,-94.99748,-99.20982,-107.44869,-13.218007,-103.094284,-91.7115
602,-101.208435,-96.75323,-96.3457,-99.99129,-105.47517,-101.92145,-98.1816,-98.45809,-99.10709,-101.61069,-101.208435,-96.75323,-96.3457,-99.99129,-105.47517,-101.92145,-98.1816,-98.45809,-99.10709,-101.61069,-100.53601,-95.07311,-89.845505,-101.05868,-99.12291,-100.78352,-94.480736,-105.90236,-102.26303,-97.36441
603,-100.81865,-96.21566,-100.243774,-105.10605,-99.81029,-100.43202,-102.24863,-101.38633,-12.397143,-101.91525,-100.81865,-96.21566,-100.243774,-105.10605,-99.81029,-100.43202,-102.24863,-101.38633,-12.397143,-101.91525,-101.92717,-101.87187,-102.11625,-102.715935,-101.166466,-101.43707,-105.513405,-100.924446,-106.86985,-96.42334
604,-107.52953,-95.00291,-118.881256,-101.247475,-99.60698,-102.74062,-93.93476,-104.879036,-101.086624,-122.8416,-107.52953,-95.00291,-118.881256,-101.247475,-99.60698,-102.74062,-93.93476,-104.879036,-101.086624,-122.8416,-98.40277,-96.93611,-97.95363,-104.09185,-119.63291,-100.224754,-99.94104,-97.079636,-103.50786,-97.76368
605,-105.88742,-91.74542,-106.185326,-100.729866,-94.03769,-3.8379574,-100.31682,-97.42687,-102.39776,-113.47947,-105.88742,-91.74542,-106.185326,-100.729866,-94.03769,-3.8379574,-100.31682,-97.42687,-102.39776,-113.47947,-99.38041,-101.53142,-98.262886,-106.28317,-98.93227,-100.09029,-103.62556,-109.159386,-104.513885,-96.793106
606,-106.2173,-90.299225,-96.65662,-102.43555,-96.22797,-103.5915,-119.103966,-108.41729,-99.32923,-106.11156,-106.2173,-90.299225,-96.65662,-102.43555,-96.22797,-103.5915,-119.103966,-108.41729,-99.32923,-106.11156,-98.646225,-101.892555,-101.310295,-104.20738,-100.30355,-99.30726,-100.86852,-103.65051,-101.053246,-98.18935
607,-106.62677,-100.10606,-96.913506,-100.715614,-93.416954,-102.62988,-105.788956,-118.42172,-99.07709,-98.632744,-106.62677,-100.10606,-96.913506,-100.715614,-93.416954,-102.62988,-105.788956,-118.42172,-99.07709,-98.632744,-102.25606,-103.36601,-99.91607,-109.423355,-90.21885,-108.43069,-13.287439,-104.204834,-92.20861,-96.33906
608,-95.96155,-102.13848,-109.30442,-104.22131,-97.81197,-101.71605,-105.05282,-100.342026,-101.59483,-104.00851,-95.96155,-102.13848,-109.30442,-104.22131,-97.81197,-101.71605,-105.05282,-100.342026,-101.59483,-104.00851,-100.7127,-95.70071,-94.238,-105.85749,-123.95259,-101.5061,-105.01406,-104.973015,-89.85188,-96.93057
609,-105.157074,-99.3364,-110.23801,-101.62868,-98.58165,-103.0376,-104.217316,-103.609886,-99.47589,-101.651306,-105.157074,-99.3364,-110.23801,-101.62868,-98.58165,-103.0376,-104.217316,-103.609886,-99.47589,-101.651306,-102.46284,-104.618164,-100.447495,-102.48231,-95.54458,-100.94076,-101.838455,-100.660774,-98.15571,-122.671394
610,-109.51448,-105.99934,-108.62723,-102.525665,-98.3062,-103.92256,-131.37204,-114.027374,-97.570175,-108.54684,-109.51448,-105.99934,-108.62723,-102.525665,-98.3062,-103.92256,-131.37204,-114.027374,-97.570175,-108.54684,-102.26787,-103.462326,-99.53051,-96.40818,-113.675,-103.283844,-101.20265,-96.22291,-99.52486,-99.47727
611,-108.33882,-100.03659,-99.898186,-98.12017,-20.837467,-103.20002,-105.2672,-105.50348,-102.3559,-102.804085,-108.33882,-100.03659,-99.898186,-98.12017,-20.837467,-103.20002,-105.2672,-105.50348,-102.3559,-102.804085,-103.91815,-100.29829,-100.129616,-102.48238,-100.70236,-102.57927,-101.37958,-103.40842,-101.68661,-98.72059
612,-27.976643,-99.51855,-108.17017,-103.4045,-96.58758,-99.591896,-100.0492,-105.76735,-98.34836,-103.295334,-27.976643,-99.51855,-108.17017,-103.4045,-96.58758,-99.591896,-100.0492,-105.76735,-98.34836,-103.295334,-103.35458,-104.0921,-94.11042,-102.90298,-100.182335,-103.25192,-106.037865,-103.29375,-95.82434,-96.52442
613,-104.39388,-97.43031,-103.13159,-105.404564,-101.84136,-106.22652,-99.66256,-10.935381,-102.27661,-102.63188,-104.39388,-97.43031,-103.13159,-105.404564,-101.84136,-106.22652,-99.66256,-10.935381,-102.27661,-102.63188,-103.51464,-102.2122,-131.12708,-100.33996,-96.748795,-99.87171,-104.86925,-102.398285,-92.57197,-92.50291
614,-104.394066,-98.26772,-98.42589,-102.45152,-103.08258,-101.38489,-99.73406,-96.86794,-105.96433,-103.25281,-104.394066,-98.26772,-98.42589,-102.45152,-103.08258,-101.38489,-99.73406,-96.86794,-105.96433,-103.25281,-106.22848,-105.99801,-99.197914,-100.150856,-98.27301,-95.53603,-102.85387,-103.32143,-99.763435,-103.310165
615,-99.21667,-98.12863,-97.05115,-101.00308,-91.181465,-101.93296,-101.84581,-97.25072,-15.100422,-103.96301,-99.21667,-98.12863,-97.05115,-101.00308,-91.181465,-101.93296,-101.84581,-97.25072,-15.100422,-103.96301,-99.66812,-116.29259,-99.87827,-103.77817,-98.53992,-103.66238,-102.674866,-97.06427,-98.06349,-101.04451
616,-9.0407505,-98.116875,-95.9488,-18.611296,-96.983116,-115.46507,-106.11851,-99.76681,-101.24747,-107.671234,-9.0407505,-98.116875,-95.9488,-18.611296,-96.983116,-115.46507,-106.11851,-99.76681,-101.24747,-107.671234,-4.886985,-98.811356,-100.72596,-100.01732,-101.10653,-97.16915,-103.19369,-97.03018,-98.58694,-99.46785
617,-100.57736,-99.15895,-102.77584,-103.80249,-102.21304,-105.435616,-99.301796,-96.4282,-101.86505,-100.25187,-100.57736,-99.15895,-102.77584,-103.80249,-102.21304,-105.435616,-99.301796,-96.4282,-101.86505,-100.25187,-114.810036,-99.96169,-103.14892,-102.19621,-89.01149,-7.589788,-101.72084,-101.33698,-104.56827,-93.76722
618,-113.43354,-96.0082,-105.821976,-99.33998,-101.00937,-14.4327965,-113.71548,-101.48123,-118.6832,-108.8548,-113.43354,-96.0082,-105.821976,-99.33998,-101.00937,-14.4327965,-113.71548,-101.48123,-118.6832,-108.8548,-106.51593,-98.65889,-99.6101,-103.03525,-95.46518,-97.22178,-97.99051,-102.8327,-100.242584,-102.94754
