,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29
75,293.4473957,314.7825433,308.3603816,306.9735456,315.3485362,16.54249423,312.0524104,313.3984653,299.761092,304.4377076,293.4473957,314.7825433,308.3603816,306.9735456,315.3485362,16.54249423,312.0524104,313.3984653,299.761092,304.4377076,304.6684384,317.3754089,298.5269497,36.67714239,314.0616835,133.3503318,303.6184079,312.3887893,315.8883361,318.0713073
76,287.5008199,316.6633017,307.7490833,308.3720767,315.7497586,27.73488515,312.7530745,312.1037847,299.4194867,304.1656795,287.5008199,316.6633017,307.7490833,308.3720767,315.7497586,27.73488515,312.7530745,312.1037847,299.4194867,304.1656795,306.757597,315.9063369,297.0007076,290.0213701,313.805586,0.310999859,304.4269609,114.5145822,315.0320947,318.230434
77,289.4479752,314.6373292,309.5061257,308.9772834,316.0138904,-5.162943753,312.5841581,311.0489986,300.7363663,303.587417,289.4479752,314.6373292,309.5061257,308.9772834,316.0138904,-5.162943753,312.5841581,311.0489986,300.7363663,303.587417,308.8943218,316.9189625,298.1554347,288.1067888,313.9736437,61.00593432,306.1336406,-86.81747772,315.7317916,317.5530837
78,289.3838948,315.1673631,309.098602,308.8375206,316.0354313,-7.873255033,312.396182,312.1986444,300.2958533,305.3661751,289.3838948,315.1673631,309.098602,308.8375206,316.0354313,-7.873255033,312.396182,312.1986444,300.2958533,305.3661751,304.7018734,317.316234,296.8634778,288.3890278,314.1464175,-10.17432948,303.7533425,185.7094267,315.7148635,317.3249998
79,290.4614474,314.3702516,308.9392943,306.1922986,315.8769055,179.1327452,312.9280421,312.0086498,149.2604356,304.1644446,290.4614474,314.3702516,308.9392943,306.1922986,315.8769055,179.1327452,312.9280421,312.0086498,149.2604356,304.1644446,305.8440294,316.9055011,297.8662475,293.1195087,313.6990765,136.5945936,305.1247333,-104.6914883,317.3199577,317.5952057
80,291.5276989,316.3134431,309.2743387,307.2816977,315.7535441,3.624462809,312.3521578,310.6616372,299.5456274,302.9232012,291.5276989,316.3134431,309.2743387,307.2816977,315.7535441,3.624462809,312.3521578,310.6616372,299.5456274,302.9232012,304.6246944,315.8420069,299.5024644,293.2576056,313.5506468,-29.49667248,303.8061075,304.5584015,315.9895933,317.5636881
81,289.554324,315.4235445,308.4855664,308.2695821,316.0062078,-17.85399278,311.9526777,311.7220475,299.7605276,304.8479877,289.554324,315.4235445,308.4855664,308.2695821,316.0062078,-17.85399278,311.9526777,311.7220475,299.7605276,304.8479877,306.1142292,316.1807358,297.6143352,291.1617621,313.6821851,0.577748905,305.2396524,311.6993211,316.6777872,317.6016547
82,288.9965223,314.6027809,307.9586371,304.2416718,315.5454865,61.28597614,313.200073,312.0997294,299.7420184,304.8115942,288.9965223,314.6027809,307.9586371,304.2416718,315.5454865,61.28597614,313.200073,312.0997294,299.7420184,304.8115942,304.2930891,316.0261262,299.0697527,88.88407057,313.2091206,1.923123687,303.9462619,-97.58769517,315.7930689,317.584148
83,285.5681081,315.9238519,308.6186229,305.8764346,316.5290654,150.6060938,310.7946766,311.40165,300.8531999,303.5587644,285.5681081,315.9238519,308.6186229,305.8764346,316.5290654,150.6060938,310.7946766,311.40165,300.8531999,303.5587644,305.4102997,316.6401812,297.2092106,49.58911983,314.0314375,125.3595326,305.3733866,-83.61594201,315.5614851,316.3320299
84,291.1040575,193.4928973,309.7435026,305.978339,316.1667109,64.40007989,312.1293541,311.8164897,300.623991,304.0815359,291.1040575,193.4928973,309.7435026,305.978339,316.1667109,64.40007989,312.1293541,311.8164897,300.623991,304.0815359,304.1096439,316.3642069,297.6267578,293.0354728,313.4143512,127.8396129,304.731218,167.7784913,316.5444654,318.1917495
85,287.0454815,314.7315052,308.3175105,304.5922686,316.1072623,13.44220849,312.4990658,311.3317977,298.4184615,305.3692001,287.0454815,314.7315052,308.3175105,304.5922686,316.1072623,13.44220849,312.4990658,311.3317977,298.4184615,305.3692001,306.0049819,314.6951883,297.4511874,292.6997797,313.0795542,5.022560198,305.4595295,312.6249366,315.1376903,317.5561238
86,288.735083,10.1350475,308.6029612,307.1231584,316.4932208,-0.757337989,312.6180323,311.8236648,300.2398089,303.7885195,288.735083,10.1350475,308.6029612,307.1231584,316.4932208,-0.757337989,312.6180323,311.8236648,300.2398089,303.7885195,306.5658266,316.8994497,296.3603322,123.774279,313.412288,135.4580205,304.2573167,-80.02584262,315.9958722,317.4976281
87,292.0459966,316.0769386,309.6018566,308.9933765,316.7967091,4.850778325,311.55497,310.8945429,300.2676281,306.4793831,292.0459966,316.0769386,309.6018566,308.9933765,316.7967091,4.850778325,311.55497,310.8945429,300.2676281,306.4793831,304.4690749,315.739034,298.8828688,290.1040136,313.2502881,76.04796982,305.0195624,-37.79274315,316.4281625,317.4415114
88,285.539802,315.4858701,308.8925323,306.9948816,316.0468585,-34.96809353,311.2062185,311.2484753,299.7730644,303.6423537,285.539802,315.4858701,308.8925323,306.9948816,316.0468585,-34.96809353,311.2062185,311.2484753,299.7730644,303.6423537,306.4375142,317.0734568,296.945133,293.1808268,313.5259799,144.1924788,305.5056253,30.98359498,315.7724528,317.2321256
89,289.9915844,311.3244212,307.7229738,307.6192928,316.0468099,149.3006323,312.0787029,311.8160977,299.5303922,-80.04513467,289.9915844,311.3244212,307.7229738,307.6192928,316.0468099,149.3006323,312.0787029,311.8160977,299.5303922,-80.04513467,305.1583575,314.8374872,297.3720904,288.3845503,313.8527982,130.1473254,304.2109191,44.83793765,317.0358532,316.788536
90,289.477453,314.4612683,308.1598973,303.9406947,315.7843338,83.39386765,313.2034759,311.1483775,300.7139093,304.8076461,289.477453,314.4612683,308.1598973,303.9406947,315.7843338,83.39386765,313.2034759,311.1483775,300.7139093,304.8076461,306.1408865,316.2976248,295.6502583,294.2434126,313.246098,129.3737694,304.2797571,-95.58170055,316.4027727,317.5441722
91,289.1855306,312.752738,308.6951702,308.6795465,316.2765934,-18.44851005,312.4633555,311.0908206,299.8642896,304.3928243,289.1855306,312.752738,308.6951702,308.6795465,316.2765934,-18.44851005,312.4633555,311.0908206,299.8642896,304.3928243,301.4768925,315.9900631,297.2540522,288.765426,313.1028275,65.34008822,305.1212754,313.2456073,316.2389079,316.7476065
92,291.74644,313.7923593,309.2209828,306.0614453,316.736869,171.791436,313.3478516,311.1750643,299.1471374,303.4636331,291.74644,313.7923593,309.2209828,306.0614453,316.736869,171.791436,313.3478516,311.1750643,299.1471374,303.4636331,307.1800036,316.9682024,296.6030735,292.3168183,313.6488458,130.3007768,304.4593667,313.3159672,316.8535778,316.2150459
93,70.05618895,315.4036984,107.0299019,307.4108966,316.9222331,-2.604798271,312.2813532,312.077135,301.0911218,304.8330067,70.05618895,315.4036984,107.0299019,307.4108966,316.9222331,-2.604798271,312.2813532,312.077135,301.0911218,304.8330067,305.570127,316.7207178,298.2579995,290.5535407,313.213929,33.01292882,305.0760683,-46.82825752,315.2380861,317.4299188
94,287.5073876,316.3014886,308.4523716,306.7728654,316.9731443,95.04519671,312.4398417,311.0144935,300.2015324,304.9946159,287.5073876,316.3014886,308.4523716,306.7728654,316.9731443,95.04519671,312.4398417,311.0144935,300.2015324,304.9946159,304.5121713,317.5737424,298.1922617,291.6961169,313.7565326,-26.86845917,305.471057,305.7105338,317.2550495,317.5645964
95,291.4293334,316.7938012,310.1109806,307.4845759,316.0499506,11.71500062,311.5377143,312.3748034,300.2590701,305.8032662,291.4293334,316.7938012,310.1109806,307.4845759,316.0499506,11.71500062,311.5377143,312.3748034,300.2590701,305.8032662,306.0586103,315.5617673,296.1496044,289.8865225,313.8549569,29.8881211,303.7575697,-75.67543902,317.1698346,317.5763877
96,288.8522783,315.9798304,308.5587324,305.5546384,315.8882534,-23.49747829,311.3849617,312.1689473,300.3720587,305.7977068,288.8522783,315.9798304,308.5587324,305.5546384,315.8882534,-23.49747829,311.3849617,312.1689473,300.3720587,305.7977068,304.4355609,315.2512356,295.6651724,293.7003098,313.8975221,-4.860665924,305.0817104,125.5745185,316.0939776,317.1804521
97,287.9256029,314.8489413,308.864029,307.035943,315.8508133,-3.457102981,312.2088656,310.8990408,298.0973775,303.6122124,287.9256029,314.8489413,308.864029,307.035943,315.8508133,-3.457102981,312.2088656,310.8990408,298.0973775,303.6122124,302.7556418,316.9369397,298.1919149,292.3745128,314.2318425,-26.59835687,304.11985,-9.160895525,316.2252494,316.7447058
98,286.6240492,316.3106797,308.8682368,306.9897867,315.7938365,12.77041005,311.8727586,312.4098422,-72.87945277,304.8912195,286.6240492,316.3106797,308.8682368,306.9897867,315.7938365,12.77041005,311.8727586,312.4098422,-72.87945277,304.8912195,305.2457033,317.0009717,299.2474356,286.9533173,313.7097428,130.3054666,304.5030886,313.6110202,315.997233,317.0704322
99,276.4572851,317.4761917,308.8791122,305.5930801,315.3915938,52.94696711,312.9954869,312.1193493,299.8440796,304.2811448,276.4572851,317.4761917,308.8791122,305.5930801,315.3915938,52.94696711,312.9954869,312.1193493,299.8440796,304.2811448,305.4051682,316.2245397,298.863362,290.7817834,314.7262449,-21.28218139,306.0467919,-71.85696661,315.9917674,318.0563213
