,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29,It 30,It 31,It 32,It 33,It 34,It 35,It 36,It 37,It 38,It 39
25,-105.922533,-76.91242505,-92.76529473,248.9938596,-2.027779395,-103.6751339,-15.81018517,279.670714,-117.7904316,-89.3080077,276.0597653,289.4212766,11.96611873,279.5391793,-104.2074307,287.9244952,-120.2026419,-13.03179644,294.5405519,-69.46323276,-88.38847666,-106.9942198,-24.94639618,-31.67939613,267.0101884,220.2395948,67.51946238,8.470605178,99.94518908,-82.3367239,280.0918232,279.8519282,33.76705236,-1.644851963,-43.27073874,306.1407946,166.0908721,-102.2331525,-35.1525282,263.271559
26,240.2567699,155.2999712,-92.54841647,246.5718503,-7.782504517,-100.7257199,62.36200424,-96.71360183,-53.01301793,288.4511659,262.3679549,290.5293091,63.56930104,281.1570736,-103.7183471,-53.59386956,102.1683929,216.8955567,294.626051,-83.96694232,-81.71222948,-120.6341786,11.85145654,-53.36343227,260.4635003,216.6946216,-17.93366769,-88.18356534,123.7397463,-53.15726727,279.3449595,273.0157407,-88.00605909,-119.471421,296.1108773,306.6654885,50.57984147,-100.5838941,288.9491069,259.5368159
27,-104.6585065,-49.02742631,-89.69623473,250.5748394,-23.94012959,-102.4951458,-90.94832446,279.1183471,-108.2051449,91.57210631,270.7624779,292.1779041,-54.27069487,-11.31724,-73.21087581,289.4900593,29.29139306,228.7258803,295.4894042,-44.18808494,289.0061243,-91.26922284,152.2099517,-77.84355947,264.9675235,215.2254857,276.8886313,-47.99585796,271.734622,211.8183338,282.9095924,49.69431412,-110.715468,-24.81384176,-0.452974258,306.0280324,238.6673467,-96.1220836,288.5110236,257.9161091
28,-104.7537238,29.70136528,5.149123862,249.9530002,-2.024013085,-103.5640429,134.8799665,279.5920051,-87.35539024,-61.19230398,273.0680103,290.0496858,-41.61268759,280.9183085,-104.7467446,132.7084889,90.69173319,12.69091429,294.664943,-79.44134357,286.1591088,-49.87042053,-54.8112651,-25.72578948,265.8923237,219.60433,275.9234683,-83.53571818,-69.68174008,34.12985384,280.4106824,-17.637783,39.95365414,11.72116009,-6.591245157,304.9070769,239.8540993,-98.16544345,289.7022589,153.1177305
29,-104.9162679,-66.47851908,60.01109501,247.5992943,-19.42640655,-103.9225147,-94.22183352,277.4786423,-51.59088369,-95.21142417,275.5575384,291.3206441,1.380809787,280.84036,-90.0026831,0.521758538,-86.50298035,208.6653813,293.4020116,-84.31056835,283.1054362,-121.9218735,-52.28210958,-52.74437669,262.2300179,-20.62608603,275.7460081,-35.53439978,145.1531153,-107.6213076,284.33297,274.3306856,-44.33657735,-112.6759716,-12.26200715,306.9558195,-89.6677605,-98.57255,153.5682861,78.85569299
30,192.1727056,126.2814108,-93.57372569,250.5013137,-27.11180877,-103.4840703,57.57856197,-12.58059721,-104.6257648,288.0718064,273.5812318,293.9810044,77.29413055,280.9130818,-103.1174055,288.0234197,-69.57976935,-98.59315583,295.9394148,-22.95255499,287.6017602,-114.6368909,-68.6168805,-84.40228112,263.8962085,219.1533479,275.4980869,-45.52196989,-18.51838654,140.5774152,284.1281711,39.11154774,-44.41615335,-34.29877496,68.51962048,307.271616,237.9608539,-101.6325628,-49.59755509,260.1453618
31,-105.458012,157.0374138,-90.76795343,249.3903186,1.445144195,-102.9490409,-91.32627975,64.67040751,-88.98234954,286.7603424,275.2248293,290.7712542,46.12233248,282.9433896,-69.46652461,286.0350172,-64.07636942,196.2332923,293.302352,-100.0307785,285.9591873,-121.0023304,-42.82926075,-79.10230231,62.57034031,43.57961604,-18.13400104,-56.70634817,32.05146309,-19.52436497,281.6502396,-2.241511158,65.4070656,-118.5293313,151.8373975,305.2220836,194.1358542,-101.9880347,288.7339421,261.9539236
32,226.3291252,177.2521309,92.18945834,85.26714642,25.44080362,-100.9494512,-93.23729184,279.949593,-110.5432705,-84.16910478,272.1588015,292.9037315,-28.82174873,-102.1155946,-86.11682283,283.7552126,88.94828813,216.9253532,294.4918543,-65.70135398,287.8126655,-132.6646757,-65.28632049,-65.75042391,262.3941396,230.2692923,14.04350293,9.24505576,275.6776202,-116.0221338,11.34382183,260.3616386,-83.53654277,-34.72734993,155.2790429,306.9124648,-28.97976702,-94.63612906,290.7702561,262.8471143
33,-105.4652293,-43.41215711,295.2843164,250.8016402,-37.27698834,-99.94330053,52.41763473,-1.305072223,-121.9101116,288.5495191,276.8514044,291.9419091,95.06902181,281.8935003,-99.68369522,-88.56794675,-95.61347112,0.511217575,294.6808983,-81.4613573,-83.60888142,-36.8954694,35.8337351,-68.24063981,258.0314831,217.6354415,144.7075301,-76.0230547,166.9343008,0.3497699,282.4235417,277.6133453,-77.87397752,-37.3140188,28.497276,307.3645842,-56.56820527,-103.1024159,-10.29568286,260.764656
34,-106.0099266,155.1730716,-84.10181965,249.6947564,10.73910008,-101.3058811,59.09707498,280.2185634,-116.6253363,22.76783987,271.1867741,291.8784972,87.02567088,279.8252482,-104.1497001,289.1888028,-114.718804,-22.5103164,294.3752666,-48.10969064,288.9215561,-107.4523347,-70.53928157,-29.85149045,262.0189919,225.2298446,11.57780752,-31.60526464,102.0463565,-103.6441421,291.8801104,279.7546937,-20.04300449,-22.51430866,-20.15947954,307.3711566,20.7699946,-96.81719587,177.9472801,263.0482506
